Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Amount,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Age Group,Total Purchase,Purchase Count,Total Orders,Month,Quarter,discounted_total_price,Day of Week
7980,19,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,2024-06-12,Overnight,Extended Warranty,21.21,19-30,5090.19,2,5090.19,6,2024Q2,4562.081999999999,2
7981,64,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2023-11-26,Standard,"Accessory,Accessory,Accessory",74.36,41-50,8522.66,1,8522.66,11,2023Q4,7603.469999999999,6
7982,77,Male,No,Smartphone,SKU1001,5,Completed,PayPal,166.0,20.75,8,2023-10-08,Overnight,"Impulse Item,Extended Warranty,Accessory",85.41,51+,251.41,1,251.41,10,2023Q4,149.4,6
7984,40,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-05-17,Standard,"Accessory,Accessory",56.58,31-40,1912.4199999999998,1,1912.4199999999998,5,2024Q2,1670.2559999999999,4
7985,78,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2023-12-20,Standard,"Extended Warranty,Extended Warranty,Accessory",87.41,41-50,274.15999999999997,1,274.15999999999997,12,2023Q4,168.07500000000002,2
7986,79,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-01-20,Standard,"Extended Warranty,Impulse Item,Extended Warranty",78.64,51+,3790.3199999999997,1,3790.3199999999997,1,2024Q1,3340.5119999999997,5
7988,59,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3164.76,791.19,4,2024-02-02,Overnight,"Extended Warranty,Impulse Item,Impulse Item",88.99,19-30,3253.75,2,3253.75,2,2024Q1,2848.284,4
7988,59,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,6758.64,844.83,8,2024-09-14,Overnight,Accessory,38.7,41-50,6797.34,2,6797.34,9,2024Q3,6082.776000000001,5
7989,53,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-01-27,Express,"Impulse Item,Extended Warranty,Extended Warranty",71.87,41-50,2855.63,3,2855.63,1,2024Q1,2505.3840000000005,5
7989,53,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-07-25,Express,Impulse Item,38.6,19-30,1767.81,3,1767.81,7,2024Q3,1556.289,3
7989,53,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-09-14,Standard,Accessory,43.74,51+,188.99,3,188.99,9,2024Q3,130.725,5
7990,21,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-08-14,Express,Extended Warranty,41.47,51+,3997.4199999999996,1,3997.4199999999996,8,2024Q3,3560.355,2
7991,75,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-01-23,Overnight,Impulse Item,33.14,19-30,961.06,2,961.06,1,2024Q1,927.92,1
7991,75,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,2024-03-14,Standard,"Impulse Item,Accessory",40.05,41-50,1275.2,2,1275.2,3,2024Q1,1111.6350000000002,3
7994,47,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-12-11,Overnight,"Impulse Item,Impulse Item,Extended Warranty",92.97,51+,279.72,2,279.72,12,2023Q4,168.07500000000002,0
7994,47,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-03-01,Express,Accessory,49.26,51+,1441.14,2,1441.14,3,2024Q1,1252.6920000000002,4
7995,36,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-05-30,Express,"Impulse Item,Accessory,Accessory",104.73,19-30,3352.45,1,3352.45,5,2024Q2,2922.948,3
7996,60,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-01-31,Express,Impulse Item,33.93,51+,2504.23,3,2504.23,1,2024Q1,2223.2700000000004,2
7996,60,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,4224.15,844.83,5,2024-07-01,Express,"Impulse Item,Accessory,Accessory",93.07,41-50,4317.219999999999,3,4317.219999999999,7,2024Q3,3801.7349999999997,0
7996,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,2024-08-01,Standard,"Accessory,Accessory",70.01,31-40,3449.3300000000004,3,3449.3300000000004,8,2024Q3,3041.3880000000004,3
7997,45,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-10-20,Overnight,Impulse Item,45.91,51+,3293.6299999999997,1,3293.6299999999997,10,2023Q4,2922.948,4
7998,49,Female,No,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,2024-04-10,Overnight,"Accessory,Accessory",81.16,51+,7993.0599999999995,2,7993.0599999999995,4,2024Q2,7120.71,2
7998,49,Female,No,Smartphone,SKU1001,5,Completed,PayPal,124.5,20.75,6,2024-06-14,Overnight,Impulse Item,39.75,19-30,164.25,2,164.25,6,2024Q2,112.05,4
7999,29,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,7603.47,844.83,9,2023-11-04,Overnight,"Accessory,Extended Warranty,Extended Warranty",112.92,51+,7716.39,1,7716.39,11,2023Q4,6843.1230000000005,5
8001,40,Female,No,Laptop,SKU1005,3,Completed,PayPal,1855.84,463.96,4,2024-07-12,Standard,"Extended Warranty,Impulse Item,Impulse Item",64.06,31-40,1919.8999999999999,1,1919.8999999999999,7,2024Q3,1670.2559999999999,4
8002,65,Female,Yes,Tablet,SKU1002,3,Cancelled,PayPal,2470.3,247.03,10,2023-11-26,Standard,,0.0,51+,2470.3,1,2470.3,11,2023Q4,2223.2700000000004,6
8004,44,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2023-11-11,Express,"Accessory,Impulse Item",46.24,51+,5960.05,3,5960.05,11,2023Q4,5322.429,5
8004,44,Male,No,Smartphone,SKU1004,2,Completed,PayPal,3955.95,791.19,5,2023-11-14,Standard,"Impulse Item,Extended Warranty",36.22,51+,3992.1699999999996,3,3992.1699999999996,11,2023Q4,3560.355,1
8004,44,Male,No,Smartphone,SKU1004,2,Completed,PayPal,3955.95,791.19,5,2024-05-26,Standard,Impulse Item,11.88,19-30,3967.83,3,3967.83,5,2024Q2,3560.355,6
8005,29,Male,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,1689.66,844.83,2,2023-12-11,Standard,,0.0,31-40,1689.66,1,1689.66,12,2023Q4,1689.66,0
8006,39,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-02-29,Express,"Accessory,Impulse Item",46.11,41-50,108.36,1,108.36,2,2024Q1,56.025,3
8009,51,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-01-19,Overnight,"Extended Warranty,Extended Warranty,Accessory",96.74,19-30,262.74,1,262.74,1,2024Q1,149.4,4
8010,28,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-01-17,Overnight,Accessory,47.05,51+,4794.1900000000005,2,4794.1900000000005,1,2024Q1,4272.426,2
8010,28,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-02-24,Standard,Extended Warranty,45.17,51+,7648.64,2,7648.64,2,2024Q1,6843.1230000000005,5
8011,21,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,2024-05-07,Express,,0.0,19-30,5068.98,1,5068.98,5,2024Q2,4562.081999999999,1
8013,46,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2023-09-28,Standard,"Impulse Item,Impulse Item,Accessory",68.92,41-50,4293.07,3,4293.07,9,2023Q3,3801.7349999999997,3
8013,46,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,844.83,844.83,1,2024-01-09,Express,"Accessory,Impulse Item,Extended Warranty",78.71,41-50,923.5400000000001,3,923.5400000000001,1,2024Q1,844.83,1
8013,46,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,988.12,247.03,4,2024-03-14,Overnight,"Impulse Item,Extended Warranty",55.85,51+,1043.97,3,1043.97,3,2024Q1,889.308,3
8014,18,Female,Yes,Smartphone,SKU1004,2,Cancelled,PayPal,7911.9,791.19,10,2024-02-18,Overnight,Impulse Item,7.43,51+,7919.33,1,7919.33,2,2024Q1,7120.71,6
8015,63,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2023-11-01,Express,Extended Warranty,48.1,51+,4223.740000000001,1,4223.740000000001,11,2023Q4,3758.0760000000005,2
8016,21,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-02-01,Overnight,"Accessory,Extended Warranty",25.13,51+,1754.3400000000001,2,1754.3400000000001,2,2024Q1,1556.289,3
8016,21,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-03-12,Express,"Accessory,Extended Warranty,Extended Warranty",111.82,51+,215.57,2,215.57,3,2024Q1,93.375,1
8017,24,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2023-10-27,Overnight,,0.0,51+,5068.98,2,5068.98,10,2023Q4,4562.081999999999,4
8017,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2023-12-26,Overnight,,0.0,51+,1689.66,2,1689.66,12,2023Q4,1689.66,1
8018,64,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2023-10-06,Express,"Accessory,Extended Warranty",55.97,31-40,4231.610000000001,1,4231.610000000001,10,2023Q4,3758.0760000000005,4
8019,73,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-07-11,Overnight,"Accessory,Accessory,Accessory",113.86,41-50,1696.24,1,1696.24,7,2024Q3,1582.38,3
8020,50,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-12-15,Overnight,,0.0,41-50,463.96,1,463.96,12,2023Q4,463.96,4
8022,69,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-07-09,Overnight,"Accessory,Impulse Item,Impulse Item",93.85,19-30,2564.15,1,2564.15,7,2024Q3,2223.2700000000004,1
8023,40,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2023-11-05,Standard,"Impulse Item,Extended Warranty,Accessory",78.35,31-40,3790.0299999999997,3,3790.0299999999997,11,2023Q4,3340.5119999999997,6
8023,40,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-08-03,Overnight,"Impulse Item,Extended Warranty",44.18,51+,2578.6699999999996,3,2578.6699999999996,8,2024Q3,2281.0409999999997,5
8023,40,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,2470.3,247.03,10,2024-08-11,Standard,"Extended Warranty,Extended Warranty,Impulse Item",98.29,51+,2568.59,3,2568.59,8,2024Q3,2223.2700000000004,6
8024,47,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-04-16,Standard,"Impulse Item,Accessory,Extended Warranty",80.54,41-50,184.29000000000002,2,184.29000000000002,4,2024Q2,93.375,1
8024,47,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-06-29,Standard,,0.0,0-18,3711.68,2,3711.68,6,2024Q2,3340.5119999999997,5
8025,20,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-08-08,Standard,"Accessory,Accessory,Accessory",45.36,51+,1527.54,1,1527.54,8,2024Q3,1333.962,3
8027,50,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2023-12-31,Express,Impulse Item,27.42,51+,89.67,2,89.67,12,2023Q4,56.025,6
8027,50,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2024-09-05,Overnight,"Impulse Item,Extended Warranty,Impulse Item",113.08,0-18,360.11,2,360.11,9,2024Q3,247.03,3
8028,29,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-02-06,Overnight,,0.0,51+,3379.32,1,3379.32,2,2024Q1,3041.3880000000004,1
8030,54,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,2024-01-19,Overnight,,0.0,51+,1235.15,2,1235.15,1,2024Q1,1111.6350000000002,4
8030,54,Female,No,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,2024-06-14,Overnight,"Extended Warranty,Accessory,Extended Warranty",85.13,31-40,1013.05,2,1013.05,6,2024Q2,927.92,4
8031,63,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2023-11-07,Express,"Accessory,Extended Warranty,Impulse Item",88.0,41-50,4312.15,3,4312.15,11,2023Q4,3801.7349999999997,1
8031,63,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2023-12-19,Overnight,,0.0,19-30,791.19,3,791.19,12,2023Q4,791.19,1
8031,63,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-03-15,Overnight,Extended Warranty,42.38,51+,4266.53,3,4266.53,3,2024Q1,3801.7349999999997,4
8034,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2023-11-12,Overnight,"Accessory,Impulse Item",68.24,51+,109.74,1,109.74,11,2023Q4,41.5,6
8035,18,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2023-10-28,Overnight,"Accessory,Accessory,Impulse Item",75.42,51+,1657.8000000000002,2,1657.8000000000002,10,2023Q4,1582.38,5
8035,18,Female,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-09-05,Standard,"Accessory,Extended Warranty,Extended Warranty",91.32,41-50,153.57,2,153.57,9,2024Q3,56.025,3
8036,75,Female,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-01-08,Overnight,"Extended Warranty,Accessory,Accessory",109.59,41-50,2085.83,3,2085.83,1,2024Q1,1778.616,0
8036,75,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,2024-06-26,Overnight,,0.0,51+,7911.9,3,7911.9,6,2024Q2,7120.71,2
8036,75,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,2024-09-05,Express,,0.0,41-50,4224.15,3,4224.15,9,2024Q3,3801.7349999999997,3
8037,49,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2024-04-04,Standard,Extended Warranty,38.1,19-30,285.13,2,285.13,4,2024Q2,247.03,3
8037,49,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,1855.84,463.96,4,2024-06-17,Standard,Extended Warranty,40.01,51+,1895.85,2,1895.85,6,2024Q2,1670.2559999999999,0
8038,64,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-10-09,Standard,"Impulse Item,Accessory,Impulse Item",87.3,51+,294.8,1,294.8,10,2023Q4,186.75,0
8039,75,Male,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-09-18,Express,Impulse Item,39.76,51+,780.85,1,780.85,9,2024Q3,666.981,2
8041,70,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2023-09-25,Standard,Extended Warranty,31.45,51+,1266.6000000000001,3,1266.6000000000001,9,2023Q3,1111.6350000000002,0
8041,70,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2023-12-01,Express,"Extended Warranty,Accessory",22.39,41-50,4198.030000000001,3,4198.030000000001,12,2023Q4,3758.0760000000005,4
8041,70,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-06-08,Express,,0.0,19-30,6329.52,3,6329.52,6,2024Q2,5696.568,5
8042,67,Male,No,Smartphone,SKU1001,5,Completed,PayPal,83.0,20.75,4,2024-02-11,Overnight,Impulse Item,9.0,41-50,92.0,2,92.0,2,2024Q1,74.7,6
8042,67,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,2024-05-22,Standard,,0.0,19-30,4224.15,2,4224.15,5,2024Q2,3801.7349999999997,2
8043,56,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-01-05,Overnight,Extended Warranty,17.57,41-50,2801.3300000000004,1,2801.3300000000004,1,2024Q1,2505.3840000000005,4
8045,78,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-06-15,Standard,"Accessory,Extended Warranty",21.42,51+,7933.32,1,7933.32,6,2024Q2,7120.71,5
8046,35,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2024-02-25,Standard,Accessory,15.12,19-30,3179.88,1,3179.88,2,2024Q1,2848.284,6
8047,36,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2023-10-23,Overnight,"Accessory,Impulse Item,Extended Warranty",62.49,51+,5600.82,3,5600.82,10,2023Q4,4984.497,0
8047,36,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-03-30,Express,Extended Warranty,10.92,51+,2384.4900000000002,3,2384.4900000000002,3,2024Q1,2136.213,5
8047,36,Male,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-07-06,Express,"Extended Warranty,Accessory,Extended Warranty",104.64,19-30,2478.21,3,2478.21,7,2024Q3,2136.213,5
8048,55,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2023-12-09,Overnight,Accessory,7.19,51+,3386.51,2,3386.51,12,2023Q4,3041.3880000000004,5
8048,55,Female,Yes,Smartphone,SKU1001,5,Completed,PayPal,145.25,20.75,7,2024-02-16,Overnight,,0.0,31-40,145.25,2,145.25,2,2024Q1,130.725,4
8049,67,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-06-01,Express,,0.0,19-30,6758.64,2,6758.64,6,2024Q2,6082.776000000001,5
8049,67,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,103.75,20.75,5,2024-08-30,Standard,,0.0,51+,103.75,2,103.75,8,2024Q3,93.375,4
8050,63,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,2023-10-24,Overnight,"Impulse Item,Accessory,Impulse Item",44.64,31-40,538.7,2,538.7,10,2023Q4,494.06,1
8050,63,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-05-02,Express,"Accessory,Extended Warranty",12.98,31-40,6771.62,2,6771.62,5,2024Q2,6082.776000000001,3
8051,19,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2024-05-12,Overnight,Extended Warranty,6.1,51+,213.6,1,213.6,5,2024Q2,186.75,6
8052,76,Female,No,Laptop,SKU1005,3,Completed,PayPal,1855.84,463.96,4,2024-05-18,Express,Accessory,42.53,31-40,1898.37,1,1898.37,5,2024Q2,1670.2559999999999,5
8054,53,Male,Yes,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2023-10-19,Overnight,Accessory,23.05,51+,4662.650000000001,2,4662.650000000001,10,2023Q4,4175.64,3
8054,53,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2023-11-25,Overnight,Extended Warranty,47.0,51+,7650.47,2,7650.47,11,2023Q4,6843.1230000000005,5
8055,23,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,2470.3,247.03,10,2024-08-13,Express,Accessory,46.92,19-30,2517.2200000000003,1,2517.2200000000003,8,2024Q3,2223.2700000000004,1
8058,44,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-02-01,Overnight,Accessory,47.39,51+,294.42,4,294.42,2,2024Q1,247.03,3
8058,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-05-12,Standard,Extended Warranty,49.88,51+,841.07,4,841.07,5,2024Q2,791.19,6
8058,44,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,988.12,247.03,4,2024-06-15,Overnight,,0.0,51+,988.12,4,988.12,6,2024Q2,889.308,5
8058,44,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-08-06,Overnight,Accessory,11.68,51+,198.43,4,198.43,8,2024Q3,168.07500000000002,1
8062,54,Male,Yes,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-02-29,Overnight,"Impulse Item,Accessory,Impulse Item",58.98,19-30,986.9,1,986.9,2,2024Q1,927.92,3
8063,75,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,20.75,20.75,1,2024-01-10,Overnight,,0.0,31-40,20.75,1,20.75,1,2024Q1,20.75,2
8064,30,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1235.15,247.03,5,2023-09-26,Express,"Accessory,Impulse Item,Extended Warranty",130.41,41-50,1365.5600000000002,4,1365.5600000000002,9,2023Q3,1111.6350000000002,1
8064,30,Male,Yes,Smartphone,SKU1004,2,Completed,PayPal,6329.52,791.19,8,2024-08-07,Overnight,"Accessory,Extended Warranty",39.83,31-40,6369.35,4,6369.35,8,2024Q3,5696.568,2
8064,30,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-09-02,Express,"Accessory,Impulse Item,Impulse Item",59.71,31-40,2282.98,4,2282.98,9,2024Q3,2000.943,0
8064,30,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-09-11,Express,Impulse Item,45.88,41-50,211.88,4,211.88,9,2024Q3,149.4,2
8066,39,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,7911.9,791.19,10,2024-03-01,Overnight,,0.0,51+,7911.9,1,7911.9,3,2024Q1,7120.71,4
8067,28,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7120.71,791.19,9,2024-09-09,Standard,"Impulse Item,Impulse Item,Impulse Item",83.53,19-30,7204.24,1,7204.24,9,2024Q3,6408.639,0
8068,63,Female,No,Tablet,SKU1002,3,Completed,PayPal,741.09,247.03,3,2024-01-18,Standard,"Extended Warranty,Extended Warranty,Accessory",105.16,41-50,846.25,2,846.25,1,2024Q1,666.981,3
8068,63,Female,Yes,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,2024-06-09,Express,Accessory,24.55,31-40,952.4699999999999,2,952.4699999999999,6,2024Q2,927.92,6
8069,35,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-08-09,Overnight,"Accessory,Accessory,Extended Warranty",96.88,51+,5165.86,1,5165.86,8,2024Q3,4562.081999999999,4
8071,46,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,5913.81,844.83,7,2023-10-18,Standard,,0.0,51+,5913.81,2,5913.81,10,2023Q4,5322.429,2
8071,46,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2023-12-25,Standard,"Accessory,Extended Warranty",28.54,51+,236.04,2,236.04,12,2023Q4,186.75,0
8072,70,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-04-30,Overnight,Impulse Item,30.25,51+,3409.57,1,3409.57,4,2024Q2,3041.3880000000004,1
8073,78,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-03-05,Standard,Accessory,43.07,51+,1278.22,1,1278.22,3,2024Q1,1111.6350000000002,1
8074,67,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2023-11-23,Overnight,"Extended Warranty,Accessory",69.67,51+,5983.4800000000005,1,5983.4800000000005,11,2023Q4,5322.429,3
8075,63,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-02-26,Standard,Extended Warranty,25.95,51+,7937.849999999999,2,7937.849999999999,2,2024Q1,7120.71,0
8075,63,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,6329.52,791.19,8,2024-06-27,Overnight,,0.0,31-40,6329.52,2,6329.52,6,2024Q2,5696.568,3
8076,34,Male,No,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,2024-08-09,Express,Extended Warranty,21.78,0-18,1009.9,1,1009.9,8,2024Q3,889.308,4
8077,69,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-03-01,Overnight,"Accessory,Extended Warranty",41.36,51+,2825.1200000000003,4,2825.1200000000003,3,2024Q1,2505.3840000000005,4
8077,69,Female,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-26,Standard,"Accessory,Extended Warranty,Impulse Item",71.34,51+,8519.64,4,8519.64,4,2024Q2,7603.469999999999,4
8077,69,Female,No,Laptop,SKU1005,3,Completed,PayPal,2319.8,463.96,5,2024-07-15,Standard,,0.0,51+,2319.8,4,2319.8,7,2024Q3,2087.82,0
8077,69,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-07-17,Standard,Accessory,14.96,51+,1870.8,4,1870.8,7,2024Q3,1670.2559999999999,2
8078,43,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-09-02,Standard,Accessory,35.97,31-40,139.72,1,139.72,9,2024Q3,93.375,0
8079,67,Female,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-01-15,Overnight,"Accessory,Extended Warranty",42.98,41-50,970.9,1,970.9,1,2024Q1,927.92,0
8080,47,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-08-12,Express,"Extended Warranty,Impulse Item",59.2,31-40,3306.9199999999996,1,3306.9199999999996,8,2024Q3,2922.948,0
8084,45,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,988.12,247.03,4,2024-07-02,Express,,0.0,19-30,988.12,1,988.12,7,2024Q3,889.308,1
8085,56,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-05-09,Express,,0.0,31-40,2470.3,1,2470.3,5,2024Q2,2223.2700000000004,3
8086,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2023-10-22,Overnight,Extended Warranty,46.73,51+,129.73,2,129.73,10,2023Q4,74.7,6
8086,76,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-04-15,Express,"Impulse Item,Accessory,Extended Warranty",65.86,41-50,7186.57,2,7186.57,4,2024Q2,6408.639,0
8088,64,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-03-25,Overnight,"Impulse Item,Accessory",67.6,51+,1923.4399999999998,2,1923.4399999999998,3,2024Q1,1670.2559999999999,0
8088,64,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-04-09,Express,"Impulse Item,Accessory,Extended Warranty",76.91,19-30,5990.72,2,5990.72,4,2024Q2,5322.429,1
8089,80,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-07-14,Express,"Accessory,Accessory,Extended Warranty",77.28,41-50,4716.88,1,4716.88,7,2024Q3,4175.64,6
8090,43,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,1689.66,844.83,2,2023-11-20,Express,"Accessory,Impulse Item,Accessory",67.93,51+,1757.5900000000001,2,1757.5900000000001,11,2023Q4,1689.66,0
